Date,Close
2015-10-18,94.41
2015-10-19,91.84
2015-10-20,94.09
2015-10-21,91.49
2015-10-22,90.74
2015-10-23,89.71
2015-10-24,82.79
2015-10-25,83.32
2015-10-26,86.13
2015-10-27,88.45
2015-10-28,86.35
2015-10-29,87.4
2015-10-30,89.05
2015-10-31,94.76
2015-11-01,90.49
2015-11-02,89.23
2015-11-03,91.93
2015-11-04,89.12
2015-11-05,91.61
2015-11-06,94.53
2015-11-07,94.79
2015-11-08,93.41
2015-11-09,98.3
2015-11-10,97.61
2015-11-11,97.93
2015-11-12,101.58
2015-11-13,95.49
2015-11-14,96.23
2015-11-15,98
2015-11-16,97.36
2015-11-17,97.66
2015-11-18,98.13
2015-11-19,97.86
2015-11-20,99.35
2015-11-21,99.72
2015-11-22,101.12
2015-11-23,101.06
2015-11-24,99.84
2015-11-25,99.59
2015-11-26,98.36
2015-11-27,101.21
2015-11-28,104.13
2015-11-29,102.19
2015-11-30,102.23
2015-12-01,105.7
2015-12-02,104.35
2015-12-03,104.94
2015-12-04,104.83
2015-12-05,104.45
2015-12-06,103.81
2015-12-07,102.68
2015-12-08,106.98
2015-12-09,109.65
2015-12-10,110.42
2015-12-11,111.51
2015-12-12,108.4
2015-12-13,94.34
2015-12-14,96.77
2015-12-15,94.98
2015-12-16,95.9
2015-12-17,93.56
2015-12-18,92.43
2015-12-19,91.04
2015-12-20,90.28
2015-12-21,90.03
2015-12-22,93.11
2015-12-23,91.54
2015-12-24,90.79
2015-12-25,89.37
2015-12-26,90.84
2015-12-27,90.54
2015-12-28,92.89
2015-12-29,90.02
2015-12-30,87.74
2015-12-31,87.88
2016-01-01,89.12
2016-01-02,88.63
2016-01-03,90.5
2016-01-04,89.55
2016-01-05,92.49
2016-01-06,94.89
2016-01-07,97.89
2016-01-08,100.2
2016-01-09,102.81
2016-01-10,103.3
2016-01-11,102.57
2016-01-12,101.51
2016-01-13,101.25
2016-01-14,99.59
2016-01-15,100.74
2016-01-16,99.89
2016-01-17,97.86
2016-01-18,97.09
2016-01-19,93.75
2016-01-20,93.85
2016-01-21,94.12
2016-01-22,94.29
2016-01-23,95.44
2016-01-24,94.45
2016-01-25,93.8
2016-01-26,90.99
2016-01-27,90.01
2016-01-28,91.66
2016-01-29,88.44
2016-01-30,85.33
2016-01-31,87.97
2016-02-01,91.06
2016-02-02,91.48
2016-02-03,96.67
2016-02-04,97.91
2016-02-05,94.6
2016-02-06,95.1
2016-02-07,97.06
2016-02-08,94.67
2016-02-09,95.97
2016-02-10,96.43
2016-02-11,98.02
2016-02-12,98.39
2016-02-13,98.81
2016-02-14,85.84
2016-02-15,87.91
2016-02-16,85.99
2016-02-17,85.89
2016-02-18,87.66
2016-02-19,91.41
2016-02-20,92.04
2016-02-21,91.65
2016-02-22,91.25
2016-02-23,94.37
2016-02-24,93.56
2016-02-25,93.1
2016-02-26,93.44
2016-02-27,97.03
2016-02-28,95.11
2016-02-29,93.99
2016-03-01,93.93
2016-03-02,95.89
2016-03-03,96.59
2016-03-04,95.31
2016-03-05,95.12
2016-03-06,96.37
2016-03-07,96.16
2016-03-08,95.87
2016-03-09,95.26
2016-03-10,95.94
2016-03-11,95.18
2016-03-12,97.32
2016-03-13,97.58
2016-03-14,97.3
2016-03-15,97.45
2016-03-16,97.45
2016-03-17,97.38
2016-03-18,97.38
2016-03-19,100.09
2016-03-20,99.15
2016-03-21,99.66
2016-03-22,96.5
2016-03-23,99.05
2016-03-24,96.09
2016-03-25,97.01
2016-03-26,97.34
2016-03-27,99.48
2016-03-28,98.06
2016-03-29,98.25
2016-03-30,94.88
2016-03-31,95.83
2016-04-01,95.94
2016-04-02,94.56
2016-04-03,97.07
2016-04-04,97.48
2016-04-05,96.67
2016-04-06,98.55
2016-04-07,102.63
2016-04-08,102.34
2016-04-09,106.28
2016-04-10,105.07
2016-04-11,104.82
2016-04-12,103.33
2016-04-13,100.59
2016-04-14,99.5
2016-04-15,100.23
2016-04-16,101.47
2016-04-17,99.8
2016-04-18,118.79
2016-04-19,121.87
2016-04-20,123.35
2016-04-21,127.5
2016-04-22,127.33
2016-04-23,126.51
2016-04-24,126.97
2016-04-25,126.47
2016-04-26,126.57
2016-04-27,124.87
2016-04-28,123.3
2016-04-29,122.34
2016-04-30,122.14
2016-05-01,122.03
2016-05-02,124.58
2016-05-03,124.34
2016-05-04,122.19
2016-05-05,115.42
2016-05-06,114.78
2016-05-07,113.38
2016-05-08,113.59
2016-05-09,115.19
2016-05-10,115.03
2016-05-11,115.21
2016-05-12,117.96
2016-05-13,118.04
2016-05-14,117.69
2016-05-15,117.41
2016-05-16,116.93
2016-05-17,117.51
2016-05-18,117
2016-05-19,117.22
2016-05-20,120.81
2016-05-21,119.16
2016-05-22,124.57
2016-05-23,125.39
2016-05-24,123.24
2016-05-25,122.88
2016-05-26,122.83
2016-05-27,123.78
2016-05-28,123.44
2016-05-29,125
2016-05-30,124.22
2016-05-31,125.45
2016-06-01,125.12
2016-06-02,126.5
2016-06-03,125.58
2016-06-04,125.59
2016-06-05,128.35
2016-06-06,125.89
2016-06-07,125.33
2016-06-08,123.8
2016-06-09,127.49
2016-06-10,129.41
2016-06-11,131.81
2016-06-12,131.07
2016-06-13,130.95
2016-06-14,129.89
2016-06-15,130.5
2016-06-16,129.18
2016-06-17,133.7
2016-06-18,132.89
2016-06-19,133.26
2016-06-20,138.41
2016-06-21,138.6
2016-06-22,137.39
2016-06-23,140.11
2016-06-24,139.52
2016-06-25,138.96
2016-06-26,142.45
2016-06-27,141.22
2016-06-28,140.71
2016-06-29,140.78
2016-06-30,139.2
2016-07-01,140.25
2016-07-02,140.97
2016-07-03,144
2016-07-04,144.74
2016-07-05,144.14
2016-07-06,144.82
2016-07-07,143.2
2016-07-08,140.82
2016-07-09,142.27
2016-07-10,142.01
2016-07-11,142.22
2016-07-12,142.6
2016-07-13,143.86
2016-07-14,142.78
2016-07-15,143.25
2016-07-16,143.41
2016-07-17,142.13
2016-07-18,142.65
2016-07-19,139.53
2016-07-20,139.14
2016-07-21,141.94
2016-07-22,141.43
2016-07-23,140.32
2016-07-24,140.53
2016-07-25,140.89
2016-07-26,143.52
2016-07-27,143.19
2016-07-28,145.25
2016-07-29,144.39
2016-07-30,145.11
2016-07-31,145.83
2016-08-01,142.42
2016-08-02,142.65
2016-08-03,141.84
2016-08-04,142.02
2016-08-05,144.06
2016-08-06,145.17
2016-08-07,146.47
2016-08-08,148.06
2016-08-09,147.81
2016-08-10,146.92
2016-08-11,145.5
2016-08-12,143.62
2016-08-13,143.74
2016-08-14,143.11
2016-08-15,143.85
2016-08-16,144.35
2016-08-17,143.83
2016-08-18,142.92
2016-08-19,147.25
2016-08-20,143.36
2016-08-21,139.76
2016-08-22,141.18
2016-08-23,142.87
2016-08-24,143.83
2016-08-25,152.16
2016-08-26,150.17
2016-08-27,153.08
2016-08-28,152.2
2016-08-29,155.35
2016-08-30,156.45
2016-08-31,155.59
2016-09-01,157.25
2016-09-02,156.6
2016-09-03,156.38
2016-09-04,157.46
2016-09-05,160.28
2016-09-06,158.54
2016-09-07,160.81
2016-09-08,160.02
2016-09-09,159.41
2016-09-10,153.2
2016-09-11,155.7
2016-09-12,157.02
2016-09-13,157.16
2016-09-14,157.95
2016-09-15,157.75
2016-09-16,163.05
2016-09-17,162.43
2016-09-18,163.22
2016-09-19,163.07
2016-09-20,162.99
2016-09-21,165.18
2016-09-22,165.06
2016-09-23,165.17
2016-09-24,165.61
2016-09-25,165.88
2016-09-26,158.03
2016-09-27,151.44
2016-09-28,152.72
2016-09-29,152.2
2016-09-30,151.76
2016-10-01,152.38
2016-10-02,153.4
2016-10-03,152.05
2016-10-04,155.03
2016-10-05,154.89
2016-10-06,158.02
2016-10-07,157.5
2016-10-08,151.03
2016-10-09,153.41
2016-10-10,150.09
2016-10-11,149.41
2016-10-12,146.17
2016-10-13,147.61
2016-10-14,146.25
2016-10-15,150.18
2016-10-16,152.67
2016-10-17,154.33
2016-10-18,158.75
2016-10-19,158.21
2016-10-20,161.12
2016-10-21,161.7
2016-10-22,183.6
2016-10-23,183.86
2016-10-24,183.6
2016-10-25,188.54
2016-10-26,187.91
2016-10-27,186.97
2016-10-28,189.08
2016-10-29,182.68
2016-10-30,184.04
2016-10-31,181.66
2016-11-01,182.03
2016-11-02,180.74
2016-11-03,179.23
2016-11-04,180.27
2016-11-05,181.33
2016-11-06,178.36
2016-11-07,175.78
2016-11-08,169.14
2016-11-09,171.4
2016-11-10,171
2016-11-11,168.5
2016-11-12,169.98
2016-11-13,166.09
2016-11-14,166.54
2016-11-15,166.76
2016-11-16,169.34
2016-11-17,169.06
2016-11-18,168.13
2016-11-19,165.95
2016-11-20,167.12
2016-11-21,168.81
2016-11-22,174.69
2016-11-23,174.71
2016-11-24,174.74
2016-11-25,174.52
2016-11-26,179.25
2016-11-27,179
2016-11-28,176.42
2016-11-29,181.74
2016-11-30,185.15
2016-12-01,183.64
2016-12-02,182.63
2016-12-03,182.35
2016-12-04,184.62
2016-12-05,185.68
2016-12-06,185.51
2016-12-07,188.78
2016-12-08,187.35
2016-12-09,178.55
2016-12-10,179.38
2016-12-11,181.97
2016-12-12,180.7
2016-12-13,181.35
2016-12-14,177.01
2016-12-15,179.19
2016-12-16,184.45
2016-12-17,194.39
2016-12-18,198.02
2016-12-19,196.87
2016-12-20,195.08
2016-12-21,194.95
2016-12-22,195.86
2016-12-23,199.49
2016-12-24,202.68
2016-12-25,199.48
2016-12-26,195.54
2016-12-27,195.13
2016-12-28,194.16
2016-12-29,192.47
2016-12-30,196.02
2016-12-31,193.77
2017-01-01,195.21
2017-01-02,199.54
2017-01-03,198.37
2017-01-04,196.43
2017-01-05,198
2017-01-06,199.32
2017-01-07,200.01
2017-01-08,200.13
2017-01-09,195.89
2017-01-10,196.44
2017-01-11,193.9
2017-01-12,192.02
2017-01-13,195.08
2017-01-14,195.71
2017-01-15,192.12
2017-01-16,195.51
2017-01-17,193.2
2017-01-18,194.1
2017-01-19,196.23
2017-01-20,196.32
2017-01-21,195.75
2017-01-22,195.05
2017-01-23,199.18
2017-01-24,188.15
2017-01-25,187.58
2017-01-26,186.82
2017-01-27,184.04
2017-01-28,184.21
2017-01-29,185.3
2017-01-30,185.2
2017-01-31,188.54
2017-02-01,186.22
2017-02-02,185.73
2017-02-03,187.86
2017-02-04,189.56
2017-02-05,190.12
2017-02-06,190.42
2017-02-07,187.02
2017-02-08,188.82
2017-02-09,188.62
2017-02-10,189.94
2017-02-11,187.76
2017-02-12,186.24
2017-02-13,192.71
2017-02-14,191.96
2017-02-15,201.07
2017-02-16,205.05
2017-02-17,205.63
2017-02-18,209.99
2017-02-19,212.05
2017-02-20,209.31
2017-02-21,212.52
2017-02-22,217.24
2017-02-23,221.23
2017-02-24,221.53
2017-02-25,217.5
2017-02-26,220.33
2017-02-27,220.46
2017-02-28,227.58
2017-03-01,250.29
2017-03-02,261.3
2017-03-03,269.7
2017-03-04,274.6
2017-03-05,284.59
2017-03-06,278.8
2017-03-07,270.3
2017-03-08,265.07
2017-03-09,267.43
2017-03-10,254.26
2017-03-11,265.72
2017-03-12,264.56
2017-03-13,250.1
2017-03-14,249.47
2017-03-15,257.95
2017-03-16,258.27
2017-03-17,266
2017-03-18,280.27
2017-03-19,278.52
2017-03-20,278.55
2017-03-21,281.04
2017-03-22,278.14
2017-03-23,285.93
2017-03-24,294.16
2017-03-25,290.61
2017-03-26,291.38
2017-03-27,290.39
2017-03-28,301.05
2017-03-29,315
2017-03-30,325.22
2017-03-31,321.16
2017-04-01,317
2017-04-02,331.44
2017-04-03,321.3
2017-04-04,315.88
2017-04-05,321.55
2017-04-06,321.09
2017-04-07,318.45
2017-04-08,313.48
2017-04-09,317.5
2017-04-10,316.48
2017-04-11,306.7
2017-04-12,300.94
2017-04-13,320.35
2017-04-14,300.69
2017-04-15,285.77
2017-04-16,295.35
2017-04-17,280.29
2017-04-18,283.67
2017-04-19,288.94
2017-04-20,293.97
2017-04-21,288.85
2017-04-22,289.93
2017-04-23,298.07
2017-04-24,303.67
2017-04-25,309.25
2017-04-26,311.65
2017-04-27,311.65
2017-04-28,336.06
2017-04-29,336.06
2017-04-30,332.7
2017-05-01,327.77
2017-05-02,318.69
2017-05-03,307.02
2017-05-04,305.76
2017-05-05,313.98
2017-05-06,311.76
2017-05-07,312.46
2017-05-08,313.3
2017-05-09,313.36
2017-05-10,311.69
2017-05-11,320.09
2017-05-12,326.26
2017-05-13,326.89
2017-05-14,330.3
2017-05-15,329.6
2017-05-16,326.46
2017-05-17,328.53
2017-05-18,326.13
2017-05-19,328.19
2017-05-20,325.22
2017-05-21,324.18
2017-05-22,331.82
2017-05-23,331.62
2017-05-24,344.72
2017-05-25,349.29
2017-05-26,351.29
2017-05-27,349.73
2017-05-28,353.54
2017-05-29,351.6
2017-05-30,359.93
2017-05-31,361.81
2017-06-01,365.8
2017-06-02,367.45
2017-06-03,361.4
2017-06-04,360.57
2017-06-05,361.45
2017-06-06,363.83
2017-06-07,379.93
2017-06-08,392.87
2017-06-09,391.98
2017-06-10,390.4
2017-06-11,404.98
2017-06-12,416.76
2017-06-13,415.44
2017-06-14,411.09
2017-06-15,384.48
2017-06-16,399.39
2017-06-17,390.39
2017-06-18,395.42
2017-06-19,391.43
2017-06-20,398.18
2017-06-21,390.52
2017-06-22,398.39
2017-06-23,408.25
2017-06-24,418.97
2017-06-25,415.63
2017-06-26,418.65
2017-06-27,413.5
2017-06-28,395.8
2017-06-29,400.48
2017-06-30,379.48
2017-07-01,375.13
2017-07-02,364.23
2017-07-03,361.05
2017-07-04,362.66
2017-07-05,357.32
2017-07-06,362.87
2017-07-07,363.09
2017-07-08,355.21
2017-07-09,334.96
2017-07-10,337.45
2017-07-11,338.38
2017-07-12,344.5
2017-07-13,343.09
2017-07-14,350.92
2017-07-15,351.83
2017-07-16,347.61
2017-07-17,349.36
2017-07-18,345.87
2017-07-19,341.31
2017-07-20,337.49
2017-07-21,326.4
2017-07-22,322.44
2017-07-23,316.78
2017-07-24,327.73
2017-07-25,338.02
2017-07-26,344.44
2017-07-27,339.17
2017-07-28,358.82
2017-07-29,364.58
2017-07-30,368.49
2017-07-31,368.04
2017-08-01,370.98
2017-08-02,367.68
2017-08-03,363.6
2017-08-04,341.18
2017-08-05,346.46
2017-08-06,348.68
2017-08-07,348.41
2017-08-08,355.93
2017-08-09,369.95
2017-08-10,368.15
2017-08-11,364.56
2017-08-12,350.35
2017-08-13,367.65
2017-08-14,366.96
2017-08-15,365.36
2017-08-16,361.19
2017-08-17,369.61
2017-08-18,369.43
2017-08-19,377.88
2017-08-20,380.71
2017-08-21,374.13
2017-08-22,381.43
2017-08-23,377.14
2017-08-24,377.05
2017-08-25,363.65
2017-08-26,351.35
2017-08-27,349.1
2017-08-28,355.71
2017-08-29,325.89
2017-08-30,321.1
2017-08-31,339.56
2017-09-01,333.13
2017-09-02,346.4
2017-09-03,364.7
2017-09-04,346.71
2017-09-05,332.67
2017-09-06,329.54
2017-09-07,333.16
2017-09-08,301.83
2017-09-09,312.87
2017-09-10,299.83
2017-09-11,284.84
2017-09-12,285.81
2017-09-13,301.78
2017-09-14,317.38
2017-09-15,309.1
2017-09-16,315.44
2017-09-17,310.84
2017-09-18,327.5
2017-09-19,317.92
2017-09-20,303.47
2017-09-21,294.07
2017-09-22,294.4
2017-09-23,286.73
2017-09-24,290.06
2017-09-25,286.21
2017-09-26,270.6
2017-09-27,266.98
2017-09-28,262.13
2017-09-29,258.82
2017-09-30,261.43
2017-10-01,266.63
2017-10-02,282.65
2017-10-03,288.75
2017-10-04,286.13
2017-10-05,290.3
2017-10-06,275.33
2017-10-07,282.88
2017-10-08,265.14
2017-10-09,269.7
2017-10-10,265.32
2017-10-11,274.88
2017-10-12,276.02
2017-10-13,266.84
2017-10-14,262.8
2017-10-15,270.94
2017-10-16,266.77
2017-10-17,260.58
2017-10-18,246.39
2017-10-19,233.88
2017-10-20,253.67
2017-10-21,255.57
2017-10-22,256.08
2017-10-23,267.66
2017-10-24,267.66
2017-10-25,271.2
2017-10-26,297.57
2017-10-27,315.34
2017-10-28,320.27
2017-10-29,319.96
2017-10-30,324.66
2017-10-31,337.59
2017-11-01,332.94
2017-11-02,354.64
2017-11-03,351.39
2017-11-04,353.19
2017-11-05,339.1
2017-11-06,325.16
2017-11-07,321.99
2017-11-08,326.67
2017-11-09,338.05
2017-11-10,335.66
2017-11-11,328.9
2017-11-12,340.66
2017-11-13,339.5
2017-11-14,339.85
2017-11-15,351.34
2017-11-16,355.81
2017-11-17,352.19
2017-11-18,344.71
2017-11-19,347.57
2017-11-20,345.73
2017-11-21,359.97
2017-11-22,351.77
2017-11-23,359.07
2017-11-24,356.87
2017-11-25,361.92
2017-11-26,359.91
2017-11-27,356.97
2017-11-28,363.02
2017-11-29,363.91
2017-11-30,364.97
2017-12-01,362.87
2017-12-02,358.1
2017-12-03,357.32
2017-12-04,351.04
2017-12-05,354.3
2017-12-06,359.61
2017-12-07,352.6
2017-12-08,349.6
2017-12-09,358.86
2017-12-10,356.27
2017-12-11,361.21
2017-12-12,358.82
2017-12-13,361.46
2017-12-14,363.44
2017-12-15,358.78
2017-12-16,375.22
2017-12-17,377.87
2017-12-18,361.01
2017-12-19,366.23
2017-12-20,359.97
2017-12-21,353.37
2017-12-22,354.61
2017-12-23,356.56
2017-12-24,366.96
2017-12-25,367.72
2017-12-26,369.75
2017-12-27,367.88
2017-12-28,365.49
2017-12-29,361.41
2017-12-30,364.71
2017-12-31,363.92
2018-01-01,367.65
2018-01-02,351.14
2018-01-03,348.87
2018-01-04,359.46
2018-01-05,354.74
2018-01-06,360.35
2018-01-07,377.34
2018-01-08,381.89
2018-01-09,374.23
