Date,Close
2016-03-11,61.94
2016-03-12,61.53
2016-03-13,62.03
2016-03-14,61.99
2016-03-15,61.63
2016-03-16,61.34
2016-03-17,63.15
2016-03-18,62.53
2016-03-19,63.12
2016-03-20,62.19
2016-03-21,62.64
2016-03-22,59.52
2016-03-23,60.75
2016-03-24,59.87
2016-03-25,60.4
2016-03-26,62.69
2016-03-27,62.84
2016-03-28,63.67
2016-03-29,63.09
2016-03-30,64.86
2016-03-31,65.02
2016-04-01,64.95
2016-04-02,64.34
2016-04-03,66.54
2016-04-04,66.78
2016-04-05,67.4
2016-04-06,68.52
2016-04-07,68.45
2016-04-08,68.3
2016-04-09,68.23
2016-04-10,67.34
2016-04-11,66.85
2016-04-12,67.1
2016-04-13,66.13
2016-04-14,66.43
2016-04-15,65.35
2016-04-16,65.99
2016-04-17,65.61
2016-04-18,66.61
2016-04-19,66.47
2016-04-20,67.73
2016-04-21,67.54
2016-04-22,70.71
2016-04-23,71.87
2016-04-24,72.16
2016-04-25,70.68
2016-04-26,70.56
2016-04-27,71.16
2016-04-28,69.05
2016-04-29,68.76
2016-04-30,67.96
2016-05-01,67.57
2016-05-02,71.27
2016-05-03,71.16
2016-05-04,69.96
2016-05-05,67.77
2016-05-06,87.97
2016-05-07,83.64
2016-05-08,86.19
2016-05-09,91.63
2016-05-10,92.39
2016-05-11,93.36
2016-05-12,92.98
2016-05-13,93.65
2016-05-14,93.97
2016-05-15,94.16
2016-05-16,94.11
2016-05-17,93.25
2016-05-18,92.2
2016-05-19,87.64
2016-05-20,88.45
2016-05-21,91.88
2016-05-22,93.39
2016-05-23,95.07
2016-05-24,93.48
2016-05-25,91.82
2016-05-26,89.59
2016-05-27,91.17
2016-05-28,96.45
2016-05-29,98.71
2016-05-30,100.41
2016-05-31,101.63
2016-06-01,105.17
2016-06-02,105.83
2016-06-03,107.11
2016-06-04,109.78
2016-06-05,117.32
2016-06-06,109.25
2016-06-07,111.43
2016-06-08,106.74
2016-06-09,102.01
2016-06-10,104.39
2016-06-11,101.74
2016-06-12,103.1
2016-06-13,107.28
2016-06-14,106.47
2016-06-15,105.16
2016-06-16,103.44
2016-06-17,103.43
2016-06-18,101.11
2016-06-19,102.95
2016-06-20,105.16
2016-06-21,104.01
2016-06-22,105.09
2016-06-23,107.33
2016-06-24,107.79
2016-06-25,109.65
2016-06-26,111.77
2016-06-27,110.02
2016-06-28,109.18
2016-06-29,113.95
2016-06-30,115.39
2016-07-01,114.38
2016-07-02,117.31
2016-07-03,119.13
2016-07-04,118.61
2016-07-05,116.38
2016-07-06,113.62
2016-07-07,108.38
2016-07-08,108.78
2016-07-09,109
2016-07-10,107.25
2016-07-11,107.23
2016-07-12,111.07
2016-07-13,110.76
2016-07-14,100.49
2016-07-15,101.46
2016-07-16,104.41
2016-07-17,101.48
2016-07-18,102.79
2016-07-19,99
2016-07-20,98.43
2016-07-21,97.67
2016-07-22,98.74
2016-07-23,98.56
2016-07-24,98.54
2016-07-25,99.12
2016-07-26,101.85
2016-07-27,101.78
2016-07-28,102.55
2016-07-29,103.81
2016-07-30,106.07
2016-07-31,109.45
2016-08-01,105.91
2016-08-02,108.07
2016-08-03,107.09
2016-08-04,107.47
2016-08-05,108.25
2016-08-06,107.69
2016-08-07,107.34
2016-08-08,109.4
2016-08-09,108.93
2016-08-10,108.38
2016-08-11,100.78
2016-08-12,100.03
2016-08-13,100.76
2016-08-14,100.33
2016-08-15,97.77
2016-08-16,98.12
2016-08-17,97.31
2016-08-18,95.49
2016-08-19,99.23
2016-08-20,99.29
2016-08-21,99.68
2016-08-22,101.26
2016-08-23,101.68
2016-08-24,102.95
2016-08-25,104.74
2016-08-26,104.02
2016-08-27,105.64
2016-08-28,104.3
2016-08-29,106.64
2016-08-30,103.48
2016-08-31,104.25
2016-09-01,103.85
2016-09-02,103.86
2016-09-03,102.77
2016-09-04,102.94
2016-09-05,121.29
2016-09-06,126.5
2016-09-07,127.89
2016-09-08,134.31
2016-09-09,136.81
2016-09-10,127.72
2016-09-11,133.07
2016-09-12,136
2016-09-13,138.9
2016-09-14,137.03
2016-09-15,138.57
2016-09-16,138.26
2016-09-17,141.84
2016-09-18,144.87
2016-09-19,144.35
2016-09-20,144.36
2016-09-21,143.64
2016-09-22,148.01
2016-09-23,147.34
2016-09-24,149.12
2016-09-25,159.94
2016-09-26,149.6
2016-09-27,149.97
2016-09-28,151.4
2016-09-29,151.72
2016-09-30,152.37
2016-10-01,151.62
2016-10-02,157.32
2016-10-03,157.09
2016-10-04,159.47
2016-10-05,158.37
2016-10-06,153.83
2016-10-07,152.15
2016-10-08,146.58
2016-10-09,151.75
2016-10-10,146.68
2016-10-11,144.56
2016-10-12,139.33
2016-10-13,143.05
2016-10-14,143.48
2016-10-15,146.76
2016-10-16,153.7
2016-10-17,155.88
2016-10-18,162.51
2016-10-19,160.63
2016-10-20,164.95
2016-10-21,164.25
2016-10-22,165.96
2016-10-23,165.1
2016-10-24,167.5
2016-10-25,168.1
2016-10-26,166.15
2016-10-27,165.35
2016-10-28,167.26
2016-10-29,161.74
2016-10-30,164.39
2016-10-31,162.51
2016-11-01,164.49
2016-11-02,164.39
2016-11-03,166.48
2016-11-04,167.21
2016-11-05,172.35
2016-11-06,170.3
2016-11-07,172.11
2016-11-08,164.74
2016-11-09,155.96
2016-11-10,168.4
2016-11-11,166.98
2016-11-12,165.15
2016-11-13,161.47
2016-11-14,161.5
2016-11-15,159.15
2016-11-16,162.55
2016-11-17,165.8
2016-11-18,165.19
2016-11-19,163.81
2016-11-20,164.97
2016-11-21,164.7
2016-11-22,165.68
2016-11-23,169.44
2016-11-24,170.46
2016-11-25,165.91
2016-11-26,165.81
2016-11-27,166.58
2016-11-28,163.69
2016-11-29,169
2016-11-30,169.61
2016-12-01,170.37
2016-12-02,169.4
2016-12-03,180.11
2016-12-04,187.55
2016-12-05,187.35
2016-12-06,185.84
2016-12-07,180.76
2016-12-08,179
2016-12-09,171
2016-12-10,171.96
2016-12-11,175.73
2016-12-12,175.68
2016-12-13,178.77
2016-12-14,179
2016-12-15,179.37
2016-12-16,180.87
2016-12-17,180.77
2016-12-18,181.3
2016-12-19,185.39
2016-12-20,188.93
2016-12-21,190.94
2016-12-22,191.03
2016-12-23,194.59
2016-12-24,197.93
2016-12-25,197.75
2016-12-26,197.58
2016-12-27,197.8
2016-12-28,196.9
2016-12-29,196.62
2016-12-30,198.68
2016-12-31,193.66
2017-01-01,195.69
2017-01-02,201.86
2017-01-03,203.84
2017-01-04,206.81
2017-01-05,207.2
2017-01-06,205.94
2017-01-07,208.69
2017-01-08,209.63
2017-01-09,212.03
2017-01-10,209.16
2017-01-11,205.32
2017-01-12,216.14
2017-01-13,212.63
2017-01-14,214.18
2017-01-15,209.98
2017-01-16,211.61
2017-01-17,211.36
2017-01-18,214.08
2017-01-19,216.05
2017-01-20,214.93
2017-01-21,216.96
2017-01-22,214.14
2017-01-23,210.71
2017-01-24,196.42
2017-01-25,200.71
2017-01-26,197.68
2017-01-27,186.66
2017-01-28,187.74
2017-01-29,189.26
2017-01-30,191.99
2017-01-31,191.49
2017-02-01,194.66
2017-02-02,190.84
2017-02-03,186.18
2017-02-04,186.47
2017-02-05,191.56
2017-02-06,197.9
2017-02-07,196.11
2017-02-08,196.8
2017-02-09,195.89
2017-02-10,195.27
2017-02-11,197.44
2017-02-12,197.17
2017-02-13,197.4
2017-02-14,193.5
2017-02-15,199.35
2017-02-16,212.47
2017-02-17,213.59
2017-02-18,215.4
2017-02-19,222
2017-02-20,221.94
2017-02-21,223.68
2017-02-22,224.08
2017-02-23,222.98
2017-02-24,220.11
2017-02-25,224.72
2017-02-26,224.44
2017-02-27,230.11
2017-02-28,233.69
2017-03-01,238.91
2017-03-02,235.8
2017-03-03,236.35
2017-03-04,243.33
2017-03-05,246.85
2017-03-06,242.72
2017-03-07,245.8
2017-03-08,240.5
2017-03-09,233.52
2017-03-10,213.7
2017-03-11,225.58
2017-03-12,228.8
2017-03-13,217.52
2017-03-14,232.08
2017-03-15,228.03
2017-03-16,232.63
2017-03-17,241.42
2017-03-18,246.5
2017-03-19,243.84
2017-03-20,249.08
2017-03-21,241.51
2017-03-22,242.15
2017-03-23,245.93
2017-03-24,246.58
2017-03-25,246.06
2017-03-26,242
2017-03-27,232.21
2017-03-28,236.54
2017-03-29,235.65
2017-03-30,242.16
2017-03-31,241.84
2017-04-01,241.18
2017-04-02,245.33
2017-04-03,249.76
2017-04-04,247.71
2017-04-05,248.74
2017-04-06,249.34
2017-04-07,250.48
2017-04-08,241
2017-04-09,249.58
2017-04-10,248.56
2017-04-11,241.85
2017-04-12,232.97
2017-04-13,244.48
2017-04-14,225.52
2017-04-15,221.35
2017-04-16,231.59
2017-04-17,221.05
2017-04-18,225.35
2017-04-19,226.24
2017-04-20,221.38
2017-04-21,214.25
2017-04-22,215.41
2017-04-23,227.91
2017-04-24,226.24
2017-04-25,234.6
2017-04-26,231.5
2017-04-27,231.49
2017-04-28,237.54
2017-04-29,236.37
2017-04-30,229.04
2017-05-01,228.71
2017-05-02,223.88
2017-05-03,221.2
2017-05-04,216.66
2017-05-05,225.22
2017-05-06,226.33
2017-05-07,224.9
2017-05-08,227.14
2017-05-09,226.31
2017-05-10,232.99
2017-05-11,239.06
2017-05-12,248.68
2017-05-13,250.4
2017-05-14,255.78
2017-05-15,260.13
2017-05-16,254.53
2017-05-17,255.36
2017-05-18,245.56
2017-05-19,246.01
2017-05-20,247.71
2017-05-21,245.94
2017-05-22,244.24
2017-05-23,242.7
2017-05-24,247.54
2017-05-25,247.69
2017-05-26,249.28
2017-05-27,248.59
2017-05-28,252.99
2017-05-29,252.19
2017-05-30,257.62
2017-05-31,264.85
2017-06-01,265.07
2017-06-02,265.15
2017-06-03,262.9
2017-06-04,262.28
2017-06-05,260.62
2017-06-06,262.58
2017-06-07,262.4
2017-06-08,266.91
2017-06-09,265.26
2017-06-10,265.09
2017-06-11,260.17
2017-06-12,262.31
2017-06-13,257.11
2017-06-14,250.95
2017-06-15,239.12
2017-06-16,241.99
2017-06-17,235.72
2017-06-18,240.86
2017-06-19,236.9
2017-06-20,242.24
2017-06-21,236.84
2017-06-22,242.73
2017-06-23,247.33
2017-06-24,249.25
2017-06-25,253.25
2017-06-26,247.53
2017-06-27,251.23
2017-06-28,249.32
2017-06-29,248.2
2017-06-30,253.69
2017-07-01,251.7
2017-07-02,252.03
2017-07-03,250.89
2017-07-04,249.41
2017-07-05,248.71
2017-07-06,251.87
2017-07-07,254.84
2017-07-08,252.02
2017-07-09,244.13
2017-07-10,244.86
2017-07-11,246.47
2017-07-12,250.62
2017-07-13,252.1
2017-07-14,254.03
2017-07-15,256.95
2017-07-16,258.42
2017-07-17,256.46
2017-07-18,254.79
2017-07-19,256.12
2017-07-20,261.43
2017-07-21,259.08
2017-07-22,257.44
2017-07-23,244.82
2017-07-24,247.84
2017-07-25,253.32
2017-07-26,262.82
2017-07-27,266.84
2017-07-28,272.22
2017-07-29,275.9
2017-07-30,274.38
2017-07-31,278.49
2017-08-01,277.81
2017-08-02,280.68
2017-08-03,283.7
2017-08-04,278.42
2017-08-05,272.72
2017-08-06,271.86
2017-08-07,274.73
2017-08-08,272.8
2017-08-09,268.2
2017-08-10,271.34
2017-08-11,276.43
2017-08-12,273.93
2017-08-13,271.02
2017-08-14,271.98
2017-08-15,266.28
2017-08-16,263.45
2017-08-17,265.7
2017-08-18,268.41
2017-08-19,266.92
2017-08-20,267.4
2017-08-21,281.02
2017-08-22,289.36
2017-08-23,286.48
2017-08-24,286.73
2017-08-25,279.29
2017-08-26,269.86
2017-08-27,265.77
2017-08-28,265.54
2017-08-29,245.69
2017-08-30,235.13
2017-08-31,246.54
2017-09-01,235.38
2017-09-02,245.83
2017-09-03,243.06
2017-09-04,239.53
2017-09-05,229.17
2017-09-06,231.22
2017-09-07,221.06
2017-09-08,199.41
2017-09-09,207.84
2017-09-10,198.29
2017-09-11,185.62
2017-09-12,203
2017-09-13,210.83
2017-09-14,218.11
2017-09-15,214.92
2017-09-16,211.77
2017-09-17,211.06
2017-09-18,213.79
2017-09-19,205.99
2017-09-20,205.67
2017-09-21,189.54
2017-09-22,199.31
2017-09-23,197.19
2017-09-24,202.39
2017-09-25,164.43
2017-09-26,144.7
2017-09-27,149.08
2017-09-28,144.71
2017-09-29,145
2017-09-30,153.05
2017-10-01,153.73
2017-10-02,160.07
2017-10-03,157.36
2017-10-04,163.43
2017-10-05,170.04
2017-10-06,157.11
2017-10-07,158.29
2017-10-08,147.61
2017-10-09,151.86
2017-10-10,148.19
2017-10-11,148.9
2017-10-12,148.89
2017-10-13,146.45
2017-10-14,143.58
2017-10-15,146.94
2017-10-16,138.51
2017-10-17,135.1
2017-10-18,129.57
2017-10-19,127.08
2017-10-20,133.1
2017-10-21,131.17
2017-10-22,133.65
2017-10-23,133.5
2017-10-24,136.22
2017-10-25,127.99
2017-10-26,136.19
2017-10-27,143.4
2017-10-28,139.83
2017-10-29,142.58
2017-10-30,145.23
2017-10-31,148.83
2017-11-01,150.44
2017-11-02,149.87
2017-11-03,148.84
2017-11-04,151.72
2017-11-05,156.93
2017-11-06,148.77
2017-11-07,149.29
2017-11-08,157.84
2017-11-09,160.15
2017-11-10,138.01
2017-11-11,131.6
2017-11-12,137.39
2017-11-13,143.75
2017-11-14,144.73
2017-11-15,149.18
2017-11-16,149.95
2017-11-17,153
2017-11-18,147.42
2017-11-19,148.17
2017-11-20,146.45
2017-11-21,151.17
2017-11-22,152.88
2017-11-23,154.53
2017-11-24,157.34
2017-11-25,156.64
2017-11-26,158.55
2017-11-27,155.77
2017-11-28,159.19
2017-11-29,158.69
2017-11-30,157.1
2017-12-01,155.41
2017-12-02,154.26
2017-12-03,156.45
2017-12-04,156.78
2017-12-05,156.52
2017-12-06,152.05
2017-12-07,149.26
2017-12-08,150.64
2017-12-09,161.14
2017-12-10,162.52
2017-12-11,168.62
2017-12-12,165.56
2017-12-13,169.81
2017-12-14,168.95
2017-12-15,175.71
2017-12-16,174.4
2017-12-17,183.94
2017-12-18,177.5
2017-12-19,173.78
2017-12-20,176.87
2017-12-21,176.5
2017-12-22,177.25
2017-12-23,179.56
2017-12-24,182.28
2017-12-25,183
2017-12-26,188.62
2017-12-27,188.26
2017-12-28,190.95
2017-12-29,191.79
2017-12-30,189.26
2017-12-31,192.1
2018-01-01,191.54
2018-01-02,190.01
2018-01-03,184.7
2018-01-04,188.21
2018-01-05,187.29
2018-01-06,186.3
2018-01-07,188.47
2018-01-08,190.67
2018-01-09,191.17
